waves flux
4609.234423890017 0.003844195697594196
4610.577440460241 0.0022046232479714053
4611.9204570304655 0.0006813755729475691
4613.2634736006985 0.002237586872631884
4614.606490170923 0.003771282891004828
4615.949506741147 0.00021584216529936656
4617.292523311372 -0.0017645763029500662
4618.635539881596 0.0011570984569511137
4619.978556451821 0.0009921754587126476
4621.3215730220445 -0.0011782272138597177
4622.664589592278 0.00032775263798516844
4624.007606162502 0.001970973048807626
4625.350622732727 0.0007137820691846922
4626.693639302951 0.002213047348872972
4628.036655873176 0.005282830793226885
4629.3796724434 0.004461140166574535
4630.7226890136235 0.002553933720368036
4632.065705583857 0.0036163860090087986
4633.408722154081 0.006332553052031866
4634.751738724306 0.006660202500217391
4636.09475529453 0.005143035276927621
4637.437771864755 0.00589078091563362
4638.780788434979 0.0069689893284063135
4640.1238050052125 0.0054964770754118595
4641.466821575436 0.003814661315686831
4642.809838145661 0.0029921306959098137
4644.152854715885 0.002140739486059803
4645.49587128611 0.0021865213042736387
4646.838887856334 0.0031544428049058593
4648.1819044265585 0.00455158612965655
4649.5249209967915 0.006079666637535791
4650.867937567015 0.007435126478304978
4652.21095413724 0.006866293048958282
4653.553970707464 0.005823480728302705
4654.896987277689 0.006780807441793422
4656.240003847914 0.006599264277495576
4657.583020418138 0.004269097003255164
4658.9260369883705 0.0032704073445235567
4660.269053558595 0.0056468138502452055
4661.612070128819 0.007650085947948367
4662.955086699044 0.007599096852981649
4664.298103269269 0.008362801280462944
4665.6411198394935 0.008330418850052729
4666.984136409726 0.006400030535477726
4668.3271529799495 0.0051964494693766934
4669.670169550174 0.005921023626961357
4671.013186120399 0.006766407363959549
4672.356202690624 0.008086368523725266
4673.699219260848 0.009248113661065965
4675.0422358310725 0.008977042135068248
4676.385252401305 0.007076151933474817
4677.728268971529 0.0044635587830357875
4679.071285541754 0.0035505358922516446
4680.414302111979 0.003918769613294086
4681.757318682203 0.004784857070962423
4683.100335252428 0.004195781153027357
4684.44335182266 0.0030939828809349395
4685.7863683928845 0.003331206568897263
4687.129384963109 0.0033118589956916407
4688.472401533333 0.0032071144054255534
4689.815418103558 0.0037849626354750257
4691.158434673782 0.005627020014802544
4692.501451244007 0.00605714543161982
4693.8444678142305 0.00444321440270752
4695.187484384464 0.004607410681181719
4696.530500954688 0.006166765342973262
4697.873517524913 0.006853286863340567
4699.216534095137 0.004914128378578888
4700.559550665362 0.0021205508375102475
4701.902567235586 0.00142722611661573
4703.24558380581 0.00251703810942893
4704.588600376043 0.003715138962314502
4705.931616946268 0.0029895004753242634
4707.274633516492 0.002785261681210755
4708.617650086716 0.0038371755523797513
4709.960666656941 0.0038492806242338045
4711.303683227165 0.004489784715766168
4712.6466997973985 0.00698905582448331
4713.989716367622 0.006402239255996166
4715.332732937847 0.004095977999151775
4716.675749508071 0.00524652730367919
4718.018766078296 0.005377542255792015
4719.36178264852 0.002637055448710279
4720.704799218754 0.0020720985804657576
4722.0478157889775 0.0033261895909104345
4723.390832359202 0.003138993300780644
4724.733848929426 0.0020778775478471844
4726.07686549965 0.0024235815205817923
4727.419882069875 0.00433184425725508
4728.762898640108 0.006666072776403039
4730.105915210333 0.00556550665241216
4731.448931780556 0.00245914999860391
4732.791948350781 0.0013591927307812968
4734.134964921005 0.002987492803341999
4735.47798149123 0.0042983935837824705
4736.820998061454 0.0039267020764078165
4738.164014631679 0.004091583428987855
4739.507031201912 0.004584856472936971
4740.850047772136 0.004990815217887259
4742.19306434236 0.00466917589950179
4743.536080912585 0.003205003256962513
4744.879097482809 0.001896036532733897
4746.222114053033 0.0013069858482688275
4747.565130623267 0.0017935942070640878
4748.908147193491 0.002739480469886079
4750.251163763715 0.002872437958781449
4751.594180333939 0.0027947046381151127
4752.937196904164 0.0033997187600317115
4754.280213474388 0.0045892236997588974
4755.623230044613 0.00536561038073667
4756.966246614846 0.004904671182928565
4758.30926318507 0.0028815604259802103
4759.652279755294 0.0019663053117328104
4760.995296325519 0.0028744961027663152
4762.338312895743 0.001968764471896832
4763.681329465968 0.0006084660208950452
4765.024346036192 0.0013789764172254363
4766.367362606425 0.0029018641868833457
4767.710379176649 0.0045872922939928845
4769.053395746873 0.004441135010514229
4770.396412317098 0.003094652736197937
4771.739428887322 0.0026745468609714242
4773.082445457547 0.0028360731141451032
4774.42546202778 0.003039288736340331
4775.768478598005 0.0029631067513139105
4777.111495168228 0.0024772455144303094
4778.454511738453 0.0023724878421240055
4779.797528308677 0.003861695788633127
4781.140544878902 0.006121201275815867
4782.483561449126 0.00679727775532609
4783.826578019359 0.004474893905251232
4785.1695945895835 0.0012615780487270464
4786.512611159807 0.00018012979292003934
4787.855627730032 0.0007836536509673318
4789.198644300256 0.001996119115303141
4790.541660870481 0.0025964878852416545
4791.884677440705 0.0017421083510365397
4793.227694010939 0.003224262726071529
4794.5707105811625 0.006056152290008842
4795.913727151387 0.005146691648499862
4797.256743721611 0.0047185716467435974
4798.599760291836 0.006870629436765889
4799.94277686206 0.00587932465888299
4801.285793432294 0.0035233457690586915
4802.628810002518 0.0034429877059665177
4803.9718265727415 0.0037079814159300694
4805.314843142966 0.0027431173556196624
4806.65785971319 0.0007566468429694141
4808.000876283415 -0.000529116680609265
4809.343892853639 -0.00029501599188617354
4810.686909423873 -1.7774777631195158e-05
4812.029925994097 0.0006442256868212915
4813.372942564321 0.0018099310435195966
4814.715959134545 0.0022108732416099494
4816.05897570477 0.002821558507428288
4817.401992274994 0.003507936138303278
4818.745008845228 0.0028488197233034226
4820.088025415452 0.0033292120493821783
4821.4310419856765 0.0043749699637233115
4822.7740585559 0.0039681516716823404
4824.117075126124 0.0024692069526735553
4825.460091696349 0.001134925347597786
4826.803108266574 0.0021774235572485966
4828.146124836807 0.003500143718107578
4829.489141407031 0.0028776809695723335
4830.8321579772555 0.0012607989870579187
4832.175174547479 0.001721467375800128
4833.518191117704 0.0036399112383875293
4834.861207687929 0.00408735298002213
4836.204224258162 0.004377074211822507
4837.547240828386 0.004349787556146029
4838.890257398611 0.003690448732826633
4840.2332739688345 0.0036919013540372553
4841.576290539059 0.003611207721506304
4842.919307109284 0.00319993753881751
4844.262323679508 0.003513184700412638
4845.605340249741 0.004135360974336669
4846.948356819965 0.0034503907735207637
4848.29137339019 0.004134028668827024
4849.634389960414 0.005877556170973107
4850.977406530639 0.004761180035874765
4852.320423100863 0.0032210459792196165
4853.663439671088 0.007038870686306089
4855.006456241312 0.015104759244097918
4856.349472811545 0.024223817511897755
4857.6924893817695 0.03482650849125925
4859.035505951994 0.0443063397613639
4860.378522522218 0.04629696417154076
4861.721539092442 0.038238154967700486
4863.064555662667 0.024869422856029808
4864.4075722329 0.015344733835629187
4865.750588803125 0.013079888589327234
4867.0936053733485 0.005461572541341919
4868.436621943573 0.0039791844209987074
4869.779638513797 0.004721630839760095
4871.122655084022 0.004075883475569873
4872.465671654246 0.0043074418363308435
4873.80868822448 0.0037580807482880036
4875.151704794704 0.002152592911945048
4876.494721364928 0.001362319054880033
4877.837737935152 0.0023010272759056536
4879.180754505377 0.0034486270412348264
4880.523771075601 0.0038314784577797184
4881.866787645834 0.0035506120760198847
4883.209804216059 0.002586430583572517
4884.552820786283 0.0020942077289108083
4885.895837356507 0.0032598259651447975
4887.238853926731 0.004192252532777573
4888.581870496956 0.003926938723718689
4889.924887067189 0.003749280166255198
4891.267903637414 0.0030189605433000727
4892.610920207638 0.0017424041416295786
4893.9539367778625 0.0016588053958981226
4895.296953348086 0.0021438454233875612
4896.639969918311 0.001308350144538423
4897.982986488535 0.0009040391578405366
4899.326003058769 0.002415113934044057
4900.669019628993 0.004025560239129555
4902.012036199217 0.003753979552745587
4903.3550527694415 0.0029324760821780992
4904.698069339665 0.003621139497862238
4906.04108590989 0.004796024352401306
4907.384102480114 0.004303312383314421
4908.727119050348 0.0033738766026176095
4910.070135620572 0.003081264731107326
4911.413152190797 0.003968874544765188
4912.7561687610205 0.005540514792883532
4914.099185331245 0.005882078314325814
4915.442201901469 0.005107534094709624
4916.785218471694 0.004348663471355602
4918.128235041927 0.004152029794560838
4919.471251612151 0.004499825323824285
4920.814268182376 0.004005945038721271
4922.1572847525995 0.0026164926219070603
4923.500301322824 0.002646412240775395
4924.843317893048 0.003843811651680333
4926.186334463282 0.004579116551918209
4927.529351033506 0.004277171405406617
4928.872367603731 0.001997413396391014
4930.215384173955 -0.0005558207610096652
4931.558400744179 -0.00036389891311155835
4932.901417314403 0.00106326722813761
4934.244433884637 0.0013310663047222994
4935.587450454861 0.0034480076815636487
4936.930467025086 0.004412980757402924
4938.27348359531 0.004422280150220588
4939.616500165534 0.0046660746366741146
4940.959516735758 -0.0003418759338986722
4942.302533305982 -0.005517080425786951
4943.645549876207 -0.005772639645994887
4944.98856644644 -3.461976570429997e-06
4946.331583016665 0.009552219392511102
4947.674599586889 0.003977957098410552
4949.0176161571135 0.0013810829019230005
4950.360632727337 0.0036059548551728316
4951.703649297562 0.01362909397060311
4953.046665867786 0.03564585095683609
4954.38968243802 0.03604676453161316
4955.732699008244 0.05333654492370957
4957.075715578469 0.06470714775022218
4958.4187321486925 0.06192346790037186
4959.761748718916 0.025297626718492658
4961.104765289141 0.026482177912983584
4962.447781859374 0.010898011310940583
4963.790798429599 0.005158880524836135
4965.133814999823 0.004353870183752815
4966.476831570048 0.004402884981010251
4967.8198481402715 0.004204170640069262
4969.162864710496 0.0034619640815222496
4970.50588128072 0.0025305976094927673
4971.848897850954 0.0020484721253263617
4973.191914421178 0.0017706826552315352
4974.534930991403 0.0016348492126257868
4975.877947561627 0.0008346749211924487
4977.22096413185 -0.00039272879945177714
4978.563980702075 -2.328060675280317e-05
4979.906997272308 0.0010119013839200006
4981.250013842533 0.0014495646707168824
4982.593030412757 0.00203103052557772
4983.936046982982 0.0013340779012892196
4985.279063553206 0.0003200677541893022
4986.62208012343 0.0012892363261701146
4987.965096693654 0.002595484007108665
4989.308113263888 0.0025744098827625095
4990.651129834112 0.002041828380756411
4991.994146404337 0.002030505913143005
4993.337162974561 0.003035107965403373
4994.6801795447855 0.003921861280728928
4996.023196115009 0.004048628368378161
4997.366212685234 0.005286539770221694
4998.709229255467 0.009915476524001314
5000.052245825691 0.003860494214664445
5001.395262395916 0.007693575926836885
5002.73827896614 0.042618744747905044
5004.081295536364 0.09982959324721695
5005.424312106589 0.16532848783625056
5006.767328676822 0.1136633825877814
5008.110345247046 0.04497867076746869
5009.453361817271 0.007550054531657237
5010.796378387495 0.003341640875669146
5012.13939495772 0.00613944643101777
5013.482411527944 0.0037476367920912298
5014.825428098168 0.002868504507627167
5016.168444668401 0.0026834566054024346
5017.511461238625 0.002721392417119407
5018.85447780885 0.003236275992250275
5020.197494379075 0.003336059597363485
5021.5405109492995 0.002508183936115569
5022.883527519523 0.0020532745078821117
5024.226544089756 0.0031874222412085576
5025.56956065998 0.003351124316166609
5026.912577230205 0.0017610529321291889
5028.25559380043 0.0011392952588873716
5029.598610370655 0.0020909456739390507
5030.941626940878 0.0019147597648195053
5032.284643511103 0.001304124050526873
5033.627660081327 0.0019592369067610678
5034.97067665156 0.003847692835417549
5036.313693221785 0.004394689701599877
5037.656709792009 0.003112740731660625
5038.999726362234 0.002123621300332817
5040.342742932457 0.0015411020056765496
5041.685759502682 0.002005048816045242
5043.028776072915 0.0028734094254214814
5044.37179264314 0.0030562553739618393
5045.714809213364 0.003208702841635176
5047.057825783589 0.0031640829663502727
5048.400842353813 0.002336431965453562
5049.743858924037 0.0021533147946585234
5051.08687549427 0.003310790446658646
5052.429892064495 0.003593265836591819
5053.772908634719 0.0025483409259631023
5055.115925204943 0.0016793184460033941
5056.458941775168 0.0012436748606100515
5057.8019583453915 0.0010792550002160519
5059.144974915616 0.0014777536030493549
5060.48799148584 0.002563324711703432
5061.831008056074 0.0037234713334990004
5063.174024626298 0.003602336143489271
5064.517041196523 0.002709890746092615
5065.860057766747 0.0024104286581916917
5067.203074336971 0.0024148951597297266
5068.546090907195 0.002341570014402353
5069.889107477429 0.0027079767008185785
5071.232124047653 0.0027337426693729984
5072.575140617878 0.0021789595498635833
5073.918157188102 0.0019202192286013411
5075.261173758326 0.0023425750221119884
5076.60419032855 0.003307719630199328
5077.947206898783 0.0041162792912064795
5079.290223469008 0.004134999676493861
5080.633240039232 0.003328074464203194
5081.976256609457 0.002632137292135984
5083.319273179681 0.002127105029868398
5084.6622897499055 0.0018885792012483468
5086.005306320129 0.0024450632065176115
5087.348322890363 0.002403421249206738
5088.691339460587 0.0015556735635212562
5090.034356030812 0.0011619095659714405
5091.377372601036 0.001684195780723349
5092.720389171261 0.0026449798249535213
5094.0634057414845 0.0031270494763454325
5095.4064223117175 0.0027081090982337824
5096.749438881942 0.0016350469641657796
5098.092455452166 0.0009770247667241353
5099.435472022391 0.0016810862377262597
5100.778488592615 0.0020048361974026718
5102.12150516284 0.0013345564301649748
5103.4645217330635 0.0016463362603470306
5104.807538303297 0.002159786449548966
5106.150554873521 0.002194440525257385
5107.493571443746 0.002672573971519815
5108.83658801397 0.0035450807267715036
5110.179604584195 0.0034713451851858955
5111.522621154419 0.003035937278729087
5112.8656377246425 0.003119789519141176
5114.208654294876 0.0031326451300887877
5115.5516708651 0.003625553843508247
5116.894687435325 0.003944279870367274
5118.237704005549 0.0031546438485827552
5119.580720575774 0.002667880863334452
5120.923737145998 0.0022386221178044338
5122.266753716222 0.0012540322560816045
5123.609770286455 0.000549289825164214
5124.95278685668 0.0008014557357658393
5126.295803426904 0.0020251393262071004
5127.638819997129 0.0027280370658049635
5128.981836567353 0.0019989498175009396
5130.3248531375775 0.0012082206324991948
5131.6678697078105 0.001603585347665114
5133.010886278034 0.0022789701155974396
5134.353902848259 0.0024616351999099642
5135.696919418483 0.0023850437247514527
5137.039935988708 0.0018554428309529808
5138.382952558932 0.0015987359915143684
5139.7259691291565 0.0025493053148136114
5141.0689856993895 0.003274190252254478
5142.412002269614 0.0026525023608561125
5143.755018839838 0.002382316912915393
5145.098035410063 0.0029523412591590846
5146.441051980287 0.002341175608641402
5147.784068550512 0.0011584201334682708
5149.1270851207355 0.001483979007501087
5150.470101690969 0.0028241006122440935
5151.813118261193 0.0033207459860696577
5153.156134831417 0.0026049358098789626
5154.499151401642 0.002037465607447966
5155.842167971866 0.002707362933183735
5157.185184542091 0.0041409973256765365
5158.5282011123145 0.004820410570596521
5159.871217682548 0.004373166927390623
5161.214234252772 0.003449311820903945
5162.557250822997 0.0030091523996138973
5163.900267393221 0.0026988502653748215
5165.243283963446 0.0024558017587856793
5166.58630053367 0.0020471002108250463
5167.929317103894 0.0016568165872251081
5169.272333674127 0.0014016868787529529
5170.615350244351 0.0020468329439719962
5171.958366814576 0.0024860631814232746
5173.3013833848 0.002419576577440765
5174.644399955025 0.0028925289187171272
5175.9874165252495 0.0031319365291800592
