waveAng,fluxmaggies
3614.4305000000004,6.87646380583169e-09
3615.3309,7.0026247578311565e-09
3616.2309999999998,7.201789155527444e-09
3617.1314000000007,7.264679152385501e-09
3618.0315000000005,7.0907153166567654e-09
3618.9317,6.782554826989006e-09
3619.832,6.599848580024829e-09
3620.7321999999995,6.677431319437858e-09
3621.6326000000004,6.880186656271435e-09
3622.5327,7.072633302069596e-09
3623.4327999999996,7.214051692058676e-09
3624.3331999999996,7.2328829636548155e-09
3625.2333000000003,7.229650944114885e-09
3626.1337000000003,7.3904559792498485e-09
3627.0339,7.625491868021338e-09
3627.934,7.717881610417564e-09
3628.8344,7.68127250768574e-09
3629.7345,7.58936910259268e-09
3630.6349,7.328039517547203e-09
3631.5349999999994,6.908100321620977e-09
3632.4351,6.660669034906357e-09
3633.3355,6.746723244210466e-09
3634.2357,6.923823599394581e-09
3635.1359999999995,6.997912550389412e-09
3636.0362,7.054162696814976e-09
3636.9363,7.156698052571691e-09
3637.8367,7.253605931430296e-09
3638.7368,7.357306475308238e-09
3639.6372,7.489074346736762e-09
3640.5373,7.523670000745477e-09
3641.4375,7.425353883549177e-09
3642.3379,7.272721223342887e-09
3643.238,7.114142999251575e-09
3644.1384,6.96468325479292e-09
3645.0385,6.811876275676939e-09
3645.9386,6.697391826594201e-09
3646.839,6.656690908526447e-09
3647.7391,6.727770974816146e-09
3648.6395000000007,6.655970919164461e-09
3649.5397,6.603747575094124e-09
3650.4397999999997,6.631401518850398e-09
3651.3402000000006,6.693219214162577e-09
3652.2403000000004,6.796564589319043e-09
3653.1407000000004,6.940117922144848e-09
3654.0407999999998,7.032094821457059e-09
3654.9409999999993,7.0189547516320765e-09
3655.8413000000005,6.978575671573737e-09
3656.7415,6.99079323011291e-09
3657.6418999999996,7.048917234734845e-09
3658.5419999999995,7.09922773856057e-09
3659.4421,7.120770550270894e-09
3660.3425,7.09780907465788e-09
3661.2425999999996,7.054221374709804e-09
3662.1429999999996,7.012924828412228e-09
3663.0432,6.918433426098638e-09
3663.9433,6.782031968146386e-09
3664.8437,6.711067229333422e-09
3665.7438,6.7694344223202525e-09
3666.6442,6.835400267634105e-09
3667.5443,6.817253439995223e-09
3668.4445,6.7704204706563985e-09
3669.3448,6.663557816343366e-09
3670.245,6.520171437759404e-09
3671.1453,6.528057192407272e-09
3672.0455,6.724800883338913e-09
3672.9456,6.905015517878043e-09
3673.846,6.915341284759577e-09
3674.7461,6.8470810932313765e-09
3675.6465,6.8587613185933125e-09
3676.5466,6.861592454147717e-09
3677.4467999999997,6.699843347657093e-09
3678.3472000000006,6.495734450623049e-09
3679.2473000000005,6.424352002968507e-09
3680.1477,6.41317633549581e-09
3681.0478,6.416774839596502e-09
3681.9479000000006,6.499027027792803e-09
3682.8483000000006,6.608267141835892e-09
3683.7485,6.68442805653467e-09
3684.6488,6.7041567773298914e-09
3685.5489999999995,6.602911138392379e-09
3686.4491000000003,6.418029084622779e-09
3687.3495000000003,6.267568301961592e-09
3688.2495999999996,6.235075938160557e-09
3689.1499999999996,6.3695140572006865e-09
3690.0501000000004,6.596372891391376e-09
3690.9503,6.797852389688483e-09
3691.8507,6.950909245985785e-09
3692.7507999999993,7.038925159320133e-09
3693.6511999999993,7.006449555178366e-09
3694.5513,6.905894509107228e-09
3695.4514,6.862122721991289e-09
